gguf_tensor,hf_tensor,layer,qtype,bits_per_weight,shape,vectors,vector_dim,chunks,improved_chunks,initial_mse,raw_best_mse,accepted_mse,raw_abs_delta,accepted_abs_delta,raw_rel_delta,accepted_rel_delta,elapsed_sec
blk.17.ffn_gate.weight,model.layers.17.mlp.gate_proj.weight,17,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,20,3.579558282294066e-05,3.578401680753909e-05,3.578401680753909e-05,1.1566015401564861e-08,1.1566015401564861e-08,0.0003231129231440377,0.0003231129231440377,5.935807466506958
blk.17.ffn_up.weight,model.layers.17.mlp.up_proj.weight,17,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,21,3.4363610565809435e-05,3.435795557666815e-05,3.435795557666815e-05,5.654989141284136e-09,5.654989141284136e-09,0.000164563299611789,0.000164563299611789,5.457164287567139
blk.18.attn_k.weight,model.layers.18.self_attn.k_proj.weight,18,IQ2_XS,2.3125,"[1024, 2560]",327680,8,3,3,4.539283545454964e-05,4.525639378698543e-05,4.525639378698543e-05,1.364416675642092e-07,1.364416675642092e-07,0.0030057974171017313,0.0030057974171017313,0.4946897029876709
blk.18.attn_q.weight,model.layers.18.self_attn.q_proj.weight,18,IQ2_XS,2.3125,"[4096, 2560]",1310720,8,10,10,4.8200787205132656e-05,4.816299697267823e-05,4.816299697267823e-05,3.7790232454423876e-08,3.7790232454423876e-08,0.0007840169143627552,0.0007840169143627552,1.9273796081542969
blk.18.ffn_down.weight,model.layers.18.mlp.down_proj.weight,18,IQ3_S,3.44,"[2560, 9728]",3112960,8,24,2,1.0062277866190446e-05,1.0062040057260004e-05,1.0062040057260004e-05,2.378089304423431e-10,2.378089304423431e-10,2.3633707357793032e-05,2.3633707357793032e-05,6.297040939331055
blk.18.ffn_gate.weight,model.layers.18.mlp.gate_proj.weight,18,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,21,3.5093669468647264e-05,3.508609201832626e-05,3.508609201832626e-05,7.577450321007574e-09,7.577450321007574e-09,0.00021592071834429508,0.00021592071834429508,5.446954965591431
blk.18.ffn_up.weight,model.layers.18.mlp.up_proj.weight,18,IQ2_S,2.5,"[9728, 2560]",3112960,8,24,22,3.4372479651785015e-05,3.4367674494493066e-05,3.4367674494493066e-05,4.805157291948867e-09,4.805157291948867e-09,0.00013979664372859197,0.00013979664372859197,5.499419212341309
blk.35.attn_k.weight,model.layers.35.self_attn.k_proj.weight,35,IQ3_XXS,3.0625,"[1024, 2560]",327680,8,3,1,1.5979162708390503e-05,1.597910959389992e-05,1.597910959389992e-05,5.3114490582183756e-11,5.3114490582183756e-11,3.32398458864768e-06,3.32398458864768e-06,0.610788106918335
blk.35.attn_q.weight,model.layers.35.self_attn.q_proj.weight,35,IQ3_XXS,3.0625,"[4096, 2560]",1310720,8,10,10,1.724387120702886e-05,1.7240003762708513e-05,1.7240003762708513e-05,3.867444320346312e-09,3.867444320346312e-09,0.00022427935548311706,0.00022427935548311706,2.339099168777466
blk.35.ffn_gate.weight,model.layers.35.mlp.gate_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,22,1.2492794581033338e-05,1.2480708124042538e-05,1.2480708124042538e-05,1.208645699080012e-08,1.208645699080012e-08,0.0009674742438453185,0.0009674742438453185,6.307093381881714
blk.35.ffn_up.weight,model.layers.35.mlp.up_proj.weight,35,IQ3_S,3.44,"[9728, 2560]",3112960,8,24,15,1.3007532432215827e-05,1.3006603771109918e-05,1.3006603771109918e-05,9.286611059087206e-10,9.286611059087206e-10,7.139410266690556e-05,7.139410266690556e-05,6.244383335113525
